,Fecha,Tipo Generacion,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Total
77,2017,EOLICA,81405.82,73014.19,70232.65,67800.86,61550.35,60956.57,61539.57,74157.3,84814.25,97157.85,107977.92,140127.28,171878.44,199096.68,223173.48,246519.19,249238.96,223941.82,185476.66,150995.7,128735.0,116576.09,103497.76,91554.83,3.07141922
78,2017,HIDRAULICA,2017348853.72,1945848638.21,1898881069.7,1879014313.53,1933794351.99,2058218916.68,2087957063.24,2229844357.78,2396442246.0,2502111104.73,2603236919.8,2669874590.45,2628015636.12,2612879296.44,2621043935.75,2606389561.15,2565404931.13,2546099800.22,2799560042.89,2868050716.37,2770656386.23,2596319152.02,2353746397.98,2152242040.17,57342.9803223
79,2017,SOLAR,0.0,0.0,0.0,0.0,0.0,1.2,29179.170000000002,155404.02,365734.13,607636.43,729805.2,773619.52,735755.71,652653.44,586643.59,464375.8,246653.84,40145.23,0.0,0.0,0.0,0.0,0.0,0.0,5.38760728
80,2017,TERMICA,335997101.7,318986468.41,310239082.65,307521001.89,308883325.26,314853677.81,322109940.25,331338263.14,346821138.83,357713198.1,366554479.47,374248038.73,372101765.92,380562544.2,393932339.64,393796434.77,384120837.03,374419095.92,396883637.59,414614987.91,418883590.98,406430774.48,389085159.02,361834584.12,8681.93146782
81,2018,COGENERADOR,31460380.22,31570254.87,31525919.61,31614377.72,31578926.19,31595102.37,31438862.28,30899208.24,30680734.69,29777462.91,29195700.88,28963592.92,29181569.97,29465612.36,29458927.03,29443727.16,29692098.62,30190586.53,30415427.2,30705474.68,31104838.84,31315041.41,31425295.24,31299823.16,733.9989451
82,2018,EOLICA,1440833.65,1357083.32,1299401.52,1209334.28,1140307.62,1073239.79,1036692.04,1193515.98,1395008.75,1544956.19,1713416.39,1972487.54,2302033.14,2599245.53,2734771.95,2873117.9,2867721.28,2669096.98,2324499.53,2020877.66,1823466.06,1699229.13,1615675.56,1531343.15,43.43735494
83,2018,HIDRAULICA,1990210080.01,1921785036.57,1880511222.8,1864578163.41,1920079453.8,2032229955.43,2068475898.9,2213202012.82,2373630967.25,2471600219.94,2572317303.23,2636738387.05,2595425692.94,2577597648.87,2587139581.73,2571144192.41,2533661436.09,2511960424.6,2755703733.74,2823904619.92,2730934770.75,2565227772.61,2327340939.01,2125837214.37,56651.23672825
84,2018,SOLAR,0.0,0.0,0.0,0.0,0.0,0.0,15798.0,221736.71,592671.4,984633.68,1244440.76,1357285.1,1303610.89,1160440.92,955531.05,754153.01,421821.39,107722.0,201.68,0.0,0.0,0.0,0.0,0.0,9.12004659
85,2018,TERMICA,453348350.33,429122025.99,413127902.69,406180761.08,407492487.59,422311515.95,422810872.41,435359569.67,456004399.48,473597160.51,488824192.77,503503829.41,503039155.04,515679644.26,529886104.49,528231923.23,513462441.64,498749295.59,516604398.5,531939653.89,536976607.98,527145482.83,513361640.41,483679824.35,11510.43924009
86,2019,COGENERADOR,30857246.42,30999998.09,31125459.66,31344836.05,31255564.43,31540362.11,31444804.84,31082286.92,30491145.89,29887846.42,29542683.9,29375393.0,29502936.54,29690829.65,29654422.79,29780349.56,29915647.85,30232537.82,30221369.9,30351714.67,30797997.56,31076299.17,30830514.28,30981127.19,731.98337471
87,2019,EOLICA,2058699.55,1954942.15,1846151.58,1775257.32,1695268.87,1619716.47,1611431.73,1802505.72,2003027.32,2133335.58,2436091.65,2858369.67,3380902.99,3848014.76,4086818.92,4136500.0,4092827.3,3876232.68,3413698.16,2987540.3,2716601.21,2492288.92,2309503.3,2188336.63,63.32406278
88,2019,HIDRAULICA,1909141297.83,1846034113.3799999,1805478119.65,1787565152.1,1836447124.82,1941118167.07,1968365631.7,2113997318.15,2275290787.72,2374547029.39,2477322050.91,2548585494.58,2505611197.24,2496047469.33,2509736930.95,2494033280.04,2451457109.54,2416403955.3,2640237200.48,2705913167.56,2622187039.48,2454326146.94,2224149329.54,2033001363.54,54436.99647724
89,2019,SOLAR,0.0,0.0,0.0,0.0,0.0,9450.95,1598513.1,6286327.39,10285047.459999999,12886322.15,14068045.28,14597377.79,14584012.82,13937168.86,12229353.36,9370297.38,4658811.85,817335.66,1081.59,0.0,0.0,0.0,0.0,0.0,115.32914564
90,2019,TERMICA,592933252.37,563699574.23,544508212.56,538364486.96,540989026.4,549739120.57,555048318.39,568865723.48,587290650.2,604031851.96,618014482.22,630992850.92,635234181.54,644185846.51,655730584.14,656608036.73,648664478.74,644173309.62,668939072.94,682674802.75,682521096.7,673120254.72,654970598.41,625665550.17,14766.96536323
91,2020,COGENERADOR,33336112.34,33428710.19,33488063.03,33649110.52,33613563.93,33773716.43,33407059.1,32956552.65,32489014.66,31854863.01,31455791.43,31153330.71,31533966.36,31687521.61,31596542.05,31570601.15,31898367.5,32412976.54,32466177.51,32567963.4,32945426.55,33150268.79,33081636.98,33137654.45,782.65499089
92,2020,EOLICA,240377.77,211529.65,200808.9,181183.04,166845.58,145528.97,144993.42,197674.85,272623.87,321686.59,387818.43,484879.15,626430.61,701138.16,754652.09,816045.86,827462.52,754429.84,652730.99,541565.67,460761.69,403635.05,338171.56,283633.66,10.11660792
93,2020,HIDRAULICA,1768720180.43,1700100974.98,1658767120.21,1639268994.62,1666215779.92,1714222637.69,1746877644.24,1904304991.49,2056734474.28,2155446645.02,2255097351.89,2337162355.25,2339199021.56,2328545638.42,2319597400.8,2293770883.02,2235626835.35,2194727983.91,2409142479.78,2476950446.27,2402498146.81,2269180821.99,2075700449.48,1889493778.02,49837.35303543
94,2020,SOLAR,204.91,203.32,206.48000000000002,204.75,201.45,21746.0,2318953.11,9613358.97,16655306.29,20923758.24,23647683.11,24354172.28,24360881.09,22859630.98,20286985.01,15778459.42,8523146.33,1445520.36,4095.19,255.26,263.66,262.56,264.79,266.7,190.79603026
95,2020,TERMICA,766071002.73,738134198.96,715132797.82,701055424.92,695413467.33,694600588.18,696299554.93,711145432.16,730629548.55,746000566.16,758222273.5,773408868.29,781137674.47,788196996.64,795964561.53,799489321.26,798939567.31,802065866.03,831731058.16,849793576.14,852191809.49,844956560.14,830385687.49,801669009.2,18502.63541139
96,2021,COGENERADOR,33525808.09,33501899.61,33616791.82,33618307.24,33550913.65,33532116.24,33432966.64,33265589.08,32976346.63,32094926.11,31539230.37,31263524.11,31500927.6,31842769.91,31744769.12,31932418.61,32198612.78,32624667.13,32661181.12,32837583.48,33225745.44,33343874.13,33186532.77,33272719.0,786.29022068
97,2021,EOLICA,1828956.58,1673738.64,1569427.19,1492258.8800000001,1409064.73,1366297.27,1381750.34,1642090.6300000001,1908124.69,2161291.07,2467485.68,2930983.17,3496478.98,3931972.88,4142646.8,4222971.84,4151326.83,3883732.39,3263309.22,2748664.74,2470171.65,2287431.94,2097058.21,1934783.41,60.46201776
98,2021,HIDRAULICA,2166457030.06,2095637084.05,2051311142.33,2031534743.46,2064169489.39,2127934346.76,2190024403.33,2366399215.47,2530941472.23,2631057776.4,2729572765.79,2813042080.81,2809011017.97,2791129269.17,2786150489.67,2768031850.97,2721607855.05,2680639861.25,2883465289.18,2930571363.21,2839774503.02,2699849218.68,2489509607.83,2298161978.27,60495.98385435
99,2021,SOLAR,56.57,64.43,55.64,55.71,55.92,42945.28,4621074.23,17038302.35,27712297.04,35213989.85,39457569.1,41066578.93,40475154.65,37941070.64,33999665.13,27336527.13,15447053.18,2646451.5,17486.96,77.49000000000001,86.48,87.53,94.48,87.01,323.01688723
100,2021,TERMICA,531916241.72,501382187.99,478448765.99,464568692.97,456564625.64,450985648.52,445387850.31,449944249.47,460948610.6,473483433.26,486292864.62,498041173.96,504866039.37,515957241.83,528453158.15,530521753.15,526501289.08,527055816.81,554213904.12,577063068.24,585982694.95,578023837.88,579210123.48,561982543.92,12267.79581603
101,2022,COGENERADOR,32765808.98,32976272.02,33018700.4,33195144.09,32953728.77,32897874.41,32407849.22,32365440.18,31865193.45,30924892.57,30381088.62,30173782.79,30359316.26,30636647.37,30416199.72,30526120.94,30985567.26,31641665.93,31686862.0,31932958.55,32423414.58,32676131.95,32297212.67,32361009.86,763.86888259
102,2022,EOLICA,2510987.79,2262520.62,2152477.04,1973153.14,1802010.04,1746739.37,1776865.07,1944837.04,2356118.36,2671593.26,3007722.57,3466281.39,4006447.84,4437363.34,4621738.99,4706305.54,4640321.55,4421086.4,4045974.52,3614739.78,3393554.08,3154077.59,2895628.42,2689796.14,74.29833988
103,2022,HIDRAULICA,2336130681.02,2261090123.95,2210783648.78,2189595111.34,2236301741.16,2340947762.86,2386004650.41,2529930567.89,2679770899.82,2773207290.21,2871627506.32,2947509744.36,2923251317.46,2916074884.2,2929932457.68,2921669577.5,2891829247.72,2864289178.72,3053001107.36,3097048576.29,3008332426.95,2859001614.79,2647596193.62,2462368636.76,64337.29494717
104,2022,SOLAR,1149.8,1098.41,1080.6000000000001,1079.95,1131.73,76426.77,6964823.19,27005455.74,42937019.41,54270010.82,60381570.13,62805394.29,62067394.47,59358244.69,53771102.15,43308211.81,25165543.79,4456766.08,24358.77,1637.97,1184.47,1281.3600000000001,1140.96,1134.85,502.60424221
105,2022,TERMICA,472469707.26,450090941.22,432734356.69,421606343.74,414638832.48,410937817.82,406337533.72,411633431.87,422815944.21,436126591.45,449936178.93,464326738.99,473311001.85,482092620.92,494978003.61,498580330.6,493933165.27,490262598.39,506663502.06,525298310.32,531164957.48,523129075.43,517624996.98,499689679.69,11230.38266098
